No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	gf	hj	fd	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C00044452	9	3011	050		1351	"L COIL/-,10uH,1.81A,SMD"		ROH	NA	1.44	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40002667	92	3011	050		1351	"C CER,X7R,220pF,5%,50V,C0402,MIXED"		ROH	NA	1.84	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40005953	34	3011	050		1351	"C ELEC,AL,10uF,20%,25V"		ROH	NA	18.02	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40002747	43	3011	050		1351	"D REC/BAV21WS,200V,625mA,D_SOD323-GENERA"		ROH	NA	3.87	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40001261	44	3011	050		1351	"C CER,X7R,3.3nF,10%,50V,0402,-,STANDARD"		ROH	NA	0.44	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C53026420	4	3011	050		1351	"6,TRIGGER,TSSOP14,LOGIC/74HCT14PW"		ROH	NA	1.96	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40003323	133	3011	050		1351	"R LIN,10K,1%,TK100,125mW,0805"		ROH	NA	1.33	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40001242	58	3011	050		1351	"C CER,X7R,100nF,10%,100V,1206,Sn ++ Open"		ROH	NA	16.24	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40002727	2	3011	050		1351	"L TRAFO/-,0V,0V,8VA,FLYBACKCONV"		ROH	NA	24.98	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40005245	199	3011	050		1351	"D ZEN/PDZ4.7B,4.7V,200mW,SOD323"		ROH	NA	21.89	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40005232	4	3011	050		1351	"IC VOLT REG/CY320 E Step,DSO36"		ROH	NA	194.96	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40000713	67	3011	050		1351	"IC OPCOMP/LM2903,TSSOP8"		ROH	NA	44.89	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40003477	84	3011	050		1351	"R LIN,150K,1%,TK100,63mW,0402"		ROH	NA	0.84	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40006283	29	3011	050		1351	"C CER,X7R,10uF,20%,16V,C1206,Sn"		ROH	NA	10.73	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40001070	61	3011	050		1351	"D ZEN/UDZS33B,33V,400mW,SOD 323"		ROH	NA	8.54	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40004179	1	3011	050		1351	"R LIN,3R3,5%,TK400,100mW,0603"		ROH	NA	0.01	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40004200	12	3011	050		1351	"R LIN,27K,1%,TK100,63mW,0402"		ROH	NA	0.12	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40003689	46	3011	050		1351	"R LIN,15K,5%,TK200,125mW,0805"		ROH	NA	0.92	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40001061	7	3011	050		1351	"T BIP/SSVMUN5312DW1T2G,SOT363"		ROH	NA	1.19	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40004253	12	3011	050		1351	"R LIN,1K,0.1%,TK25,125mW,1206"		ROH	NA	10.44	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
344669	31/08/2013	ZSCR	551	035-1	0	'050	A2C8433650093	NA	A2C40001093	156	3011	050		1351	"D REC/BYG22DHE3,200V,2A,SMA/DO214AC,0s"		ROH	NA	121.68	ES_ACM_ALVARO MEDINA-GA	NO	4970397208
295314	29/04/2013	MB1A	551	030-1	K96019	'050	NA	NA	A2C3278250092	4	3011	050		1095	pcb assy SIMOS12 2 BOT	NA	HALB	S.Real/AutoBF	1556.4	ES_SIMOS 12.2_SAMUEL ME	NO	4970397246
306711	27/05/2013	MB1A	551	030-1	K96019	'050	NA	NA	A2C32782700	4	3011	050		1095	pcb 6-lay main	NA	ROH	NA	271.52	ES_SIMOS 12.2_SAMUEL ME	NO	4970397246
319317	30/06/2013	MB1A	551	030-1	K96019	'050	NA	NA	A2C3278250092	2	3011	050		1095	pcb assy SIMOS12 2 BOT	NA	HALB	S.Real/AutoBF	778.2	ES_SIMOS 12.2_SAMUEL ME	NO	4970397246
319521	30/06/2013	MB1A	551	030-1	K96019	'050	NA	NA	A2C3278250092	1	3011	050		1095	pcb assy SIMOS12 2 BOT	NA	HALB	S.Real/AutoBF	389.1	ES_SIMOS 12.2_SAMUEL ME	NO	4970397246
325647	16/07/2013	MB1A	551	030-1	K96019	'050	NA	NA	A2C3278250092	1	3011	050		1095	pcb assy SIMOS12 2 BOT	NA	HALB	S.Real/AutoBF	389.1	ES_SIMOS 12.2_SAMUEL ME	NO	4970397246
327210	21/07/2013	MB1A	551	030-1	K96019	'050	NA	NA	A2C3278250092	4	3011	050		1095	pcb assy SIMOS12 2 BOT	NA	HALB	S.Real/AutoBF	1556.4	ES_SIMOS 12.2_SAMUEL ME	NO	4970397246
329919	29/07/2013	MB1A	551	030-1	K96019	'050	NA	NA	A2C3278250092	4	3011	050		1095	pcb assy SIMOS12 2 BOT	NA	HALB	S.Real/AutoBF	1556.4	ES_SIMOS 12.2_SAMUEL ME	NO	4970397246
330197	29/07/2013	MB1A	551	034-2	K96019	'050	NA	NA	A2C3278250092	1	3011	050		1095	pcb assy SIMOS12 2 BOT	NA	HALB	S.Real/AutoBF	389.1	ES_SIMOS 12.2_SAMUEL ME	NO	4970397246
330198	29/07/2013	MB1A	551	030-1	K96019	'050	NA	NA	A2C3278250092	1	3011	050		1095	pcb assy SIMOS12 2 BOT	NA	HALB	S.Real/AutoBF	389.1	ES_SIMOS 12.2_SAMUEL ME	NO	4970397246
334550	09/08/2013	MB1A	551	030-1	K96019	'050	NA	NA	A2C3278250092	1	3011	050		1095	pcb assy SIMOS12 2 BOT	NA	HALB	S.Real/AutoBF	389.1	ES_SIMOS 12.2_SAMUEL ME	NO	4970397246
344762	31/08/2013	MB1A	551	030-1	K96019	'050	NA	NA	A2C8191280093	2	3011	050		1095	pcb assy main SID913 SMD TOP	NA	HALB	S.Real	1740.88	ES_SID913_HERIBERTO SAN	NO	4970397272
344686	31/08/2013	MB1A	551	030-1	K96019	'050	A2C8197350393	NA	A2C8197350393	1	3011	050		1095	pcb assy EMS2214 lado top	NA	HALB	S.Real	328.93	ES_EMS 2214_ARTURO NERI	NO	4970397487
344689	31/08/2013	MB1A	551	030-1	K96019	'050	A2C8197350393	NA	A2C8197350393	1	3011	050		1095	pcb assy EMS2214 lado top	NA	HALB	S.Real	328.93	ES_EMS 2214_ARTURO NERI	NO	4970397487
344692	31/08/2013	MB1A	551	040-1	K96019	'050	A2C8197350393	NA	A2C8197350393	2	3011	050		1095	pcb assy EMS2214 lado top	NA	HALB	S.Real	657.86	ES_EMS 2214_ARTURO NERI	NO	4970397487
344789	31/08/2013	ZSCR	551	030-1	NA	'050	A2C8197350393	NA	A2C8197350393	1	3011	050		1301	pcb assy EMS2214 lado top	NA	HALB	S.Real	328.93	ES_EMS 2214_ARTURO NERI	NO	4970397524
344793	31/08/2013	ZSCR	551	030-1	NA	'050	A2C8197350393	NA	A2C8197350393	1	3011	050		1301	pcb assy EMS2214 lado top	NA	HALB	S.Real	328.93	ES_EMS 2214_ARTURO NERI	NO	4970397524
